artist,song,duration_ms,explicit,year,popularity,valence,tempo,genre,genre_Folk/Acoustic,genre_R&B,genre_World/Traditional,genre_blues,genre_classical,genre_country,genre_easy listening,genre_hip hop,genre_jazz,genre_latin,genre_metal,genre_pop,genre_rock,genre_set(),genre_ordinal
The Saturdays,What About Us,220682,False,2013,61,0.689,123.973,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
The Saturdays,What About Us,220682,False,2013,61,0.689,123.973,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Bastille,Pompeii,214147,False,2013,74,0.571,127.435,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Bastille,Pompeii,214147,False,2013,74,0.571,127.435,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
One Direction,Best Song Ever,200106,False,2013,76,0.486,118.491,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Nelly,Hey Porsche,209466,True,2013,57,0.952,115.995,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Nelly,Hey Porsche,209466,True,2013,57,0.952,115.995,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Nelly,Hey Porsche,209466,True,2013,57,0.952,115.995,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Zedd,Clarity,271426,False,2012,1,0.193,128.006,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Zedd,Clarity,271426,False,2012,1,0.193,128.006,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Zedd,Clarity,271426,False,2012,1,0.193,128.006,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Miley Cyrus,Wrecking Ball,221360,False,2013,77,0.349,119.964,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Chris Brown,Fine China,213666,False,2013,1,0.609,104.038,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Chris Brown,Fine China,213666,False,2013,1,0.609,104.038,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Chris Brown,Fine China,213666,False,2013,1,0.609,104.038,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893,False,2013,69,0.674,100.163,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),353893,False,2013,69,0.674,100.163,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Armin van Buuren,This Is What It Feels Like,204360,False,2013,66,0.145,129.885,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Armin van Buuren,This Is What It Feels Like,204360,False,2013,66,0.145,129.885,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Justin Timberlake,Mirrors,484146,False,2013,78,0.512,76.899,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Bruno Mars,Treasure,178560,True,2012,78,0.937,116.017,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Of Monsters and Men,Little Talks,266600,False,2012,79,0.417,102.961,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Of Monsters and Men,Little Talks,266600,False,2012,79,0.417,102.961,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Of Monsters and Men,Little Talks,266600,False,2012,79,0.417,102.961,Folk/Acoustic,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9
Miley Cyrus,We Can't Stop,231240,False,2013,78,0.484,80.003,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
J. Cole,Power Trip (feat. Miguel),241160,True,2013,1,0.465,99.991,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Paramore,Still into You,216013,False,2013,79,0.765,136.01,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Paramore,Still into You,216013,False,2013,79,0.765,136.01,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Christina Perri,human,250706,False,2013,59,0.253,143.808,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Drake,"Hold On, We're Going Home",227880,False,2013,72,0.289,99.993,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Drake,"Hold On, We're Going Home",227880,False,2013,72,0.289,99.993,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Drake,"Hold On, We're Going Home",227880,False,2013,72,0.289,99.993,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
James Blunt,Bonfire Heart,238000,False,2013,1,0.449,118.021,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Maroon 5,Daylight,225066,False,2012,66,0.369,120.001,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Childish Gambino,3005,235662,True,2013,1,0.661,82.92,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Avril Lavigne,Here's to Never Growing Up,214080,True,2013,1,0.716,164.986,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Taylor Swift,22,232120,False,2012,68,0.668,103.987,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Passenger,Let Her Go,252866,False,2012,73,0.244,75.089,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ariana Grande,The Way,227026,False,2013,65,0.862,82.324,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Rihanna,Stay,240706,False,2012,76,0.125,111.893,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Rihanna,Stay,240706,False,2012,76,0.125,111.893,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Rihanna,Stay,240706,False,2012,76,0.125,111.893,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Justin Timberlake,Suit & Tie (feat. Jay-Z),326280,True,2013,67,0.357,101.985,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Bruno Mars,When I Was Your Man,213826,False,2012,83,0.387,72.795,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Florida Georgia Line,Cruise,208960,False,2012,57,0.878,148.0,country,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3
Pharrell Williams,"Happy - From ""Despicable Me 2""",232720,False,2014,79,0.962,160.019,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Pharrell Williams,"Happy - From ""Despicable Me 2""",232720,False,2014,79,0.962,160.019,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Katy Perry,Dark Horse,215672,False,2013,74,0.353,131.934,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
ScHoolboy Q,Collard Greens,299960,True,2014,1,0.666,153.972,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
ScHoolboy Q,Collard Greens,299960,True,2014,1,0.666,153.972,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Iggy Azalea,Fancy,199938,True,2014,69,0.377,94.981,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Iggy Azalea,Fancy,199938,True,2014,69,0.377,94.981,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Maroon 5,Animals,231013,False,2014,79,0.328,189.868,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Sam Smith,Stay With Me,172723,False,2014,80,0.184,84.094,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
MAGIC!,Rude,224840,False,2014,80,0.925,144.033,set(),False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Sia,Chandelier,216120,False,2014,78,0.572,117.089,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
John Legend,All of Me,269560,False,2013,84,0.331,119.93,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
John Legend,All of Me,269560,False,2013,84,0.331,119.93,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
ZHU,Faded,223386,False,2014,49,0.599,124.96,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Meghan Trainor,All About That Bass,187920,True,2015,72,0.961,134.052,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
David Guetta,Lovers on the Sun (feat. Sam Martin),203520,False,2014,50,0.568,124.915,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
David Guetta,Lovers on the Sun (feat. Sam Martin),203520,False,2014,50,0.568,124.915,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
David Guetta,Lovers on the Sun (feat. Sam Martin),203520,False,2014,50,0.568,124.915,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Iggy Azalea,Black Widow,209423,True,2014,67,0.519,163.99,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Iggy Azalea,Black Widow,209423,True,2014,67,0.519,163.99,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tove Lo,Habits (Stay High),209160,False,2014,74,0.348,110.003,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tove Lo,Habits (Stay High),209160,False,2014,74,0.348,110.003,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Oliver Heldens,Gecko (Overdrive) - Radio Edit,165440,False,2014,67,0.76,124.959,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Oliver Heldens,Gecko (Overdrive) - Radio Edit,165440,False,2014,67,0.76,124.959,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
DJ Snake,You Know You Like It,247266,False,2014,69,0.247,196.093,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
DJ Snake,You Know You Like It,247266,False,2014,69,0.247,196.093,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
DJ Snake,You Know You Like It,247266,False,2014,69,0.247,196.093,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Maroon 5,Maps,189840,False,2014,1,0.893,120.003,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
David Guetta,Bad (feat. Vassy) - Radio Edit,170625,False,2014,45,0.411,127.966,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
David Guetta,Bad (feat. Vassy) - Radio Edit,170625,False,2014,45,0.411,127.966,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
David Guetta,Bad (feat. Vassy) - Radio Edit,170625,False,2014,45,0.411,127.966,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Tinashe,2 On (feat. ScHoolboy Q),227000,True,2014,71,0.431,101.013,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Tinashe,2 On (feat. ScHoolboy Q),227000,True,2014,71,0.431,101.013,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tinashe,2 On (feat. ScHoolboy Q),227000,True,2014,71,0.431,101.013,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Tinashe,2 On (feat. ScHoolboy Q),227000,True,2014,71,0.431,101.013,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Route 94,My Love (feat. Jess Glynne),259934,False,2014,72,0.726,119.976,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Route 94,My Love (feat. Jess Glynne),259934,False,2014,72,0.726,119.976,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Taylor Swift,Bad Blood,211933,False,2014,54,0.287,170.216,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Trey Songz,Na Na,231906,False,2015,62,0.235,96.975,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Trey Songz,Na Na,231906,False,2015,62,0.235,96.975,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Trey Songz,Na Na,231906,False,2015,62,0.235,96.975,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Calvin Harris,Under Control (feat. Hurts),184280,False,2014,72,0.51,126.094,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Calvin Harris,Under Control (feat. Hurts),184280,False,2014,72,0.51,126.094,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Calvin Harris,Under Control (feat. Hurts),184280,False,2014,72,0.51,126.094,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
O.T. Genasis,CoCo,239573,True,2014,61,0.178,119.906,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
O.T. Genasis,CoCo,239573,True,2014,61,0.178,119.906,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jason Derulo,Wiggle (feat. Snoop Dogg),193295,False,2013,66,0.721,81.946,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Jason Derulo,Wiggle (feat. Snoop Dogg),193295,False,2013,66,0.721,81.946,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,189399,False,2014,66,0.78,123.002,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,189399,False,2014,66,0.78,123.002,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Jeremih,Don't Tell 'Em,266840,True,2015,74,0.386,98.052,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Jeremih,Don't Tell 'Em,266840,True,2015,74,0.386,98.052,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Jeremih,Don't Tell 'Em,266840,True,2015,74,0.386,98.052,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Nicki Minaj,Anaconda,260240,True,2014,66,0.646,129.994,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Nicki Minaj,Anaconda,260240,True,2014,66,0.646,129.994,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Calvin Harris,Blame (feat. John Newman),212960,False,2014,75,0.348,128.024,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Calvin Harris,Blame (feat. John Newman),212960,False,2014,75,0.348,128.024,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Calvin Harris,Blame (feat. John Newman),212960,False,2014,75,0.348,128.024,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
DJ Snake,Turn Down for What,213733,False,2013,70,0.0815,100.014,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
DJ Snake,Turn Down for What,213733,False,2013,70,0.0815,100.014,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
DJ Snake,Turn Down for What,213733,False,2013,70,0.0815,100.014,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Pitbull,Timber (feat. Ke$ha),204160,False,2012,80,0.788,129.992,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Pitbull,Timber (feat. Ke$ha),204160,False,2012,80,0.788,129.992,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Pitbull,Timber (feat. Ke$ha),204160,False,2012,80,0.788,129.992,latin,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7
OneRepublic,Counting Stars,257386,False,2014,62,0.477,122.014,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Bobby Shmurda,Hot N*gga,194561,True,2014,73,0.18,167.879,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Bobby Shmurda,Hot N*gga,194561,True,2014,73,0.18,167.879,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Calvin Harris,Summer,224506,False,2014,21,0.72,127.962,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Calvin Harris,Summer,224506,False,2014,21,0.72,127.962,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Calvin Harris,Summer,224506,False,2014,21,0.72,127.962,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
ScHoolboy Q,Man Of The Year,216013,True,2014,1,0.391,111.959,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
ScHoolboy Q,Man Of The Year,216013,True,2014,1,0.391,111.959,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Nico & Vinz,Am I Wrong,245866,False,2014,76,0.779,119.968,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Nico & Vinz,Am I Wrong,245866,False,2014,76,0.779,119.968,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Becky G,Shower,206166,False,2014,78,0.121,119.987,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Becky G,Shower,206166,False,2014,78,0.121,119.987,latin,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7
Sigma,Nobody To Love - Radio Edit,189720,False,2014,62,0.182,175.001,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Sigma,Nobody To Love - Radio Edit,189720,False,2014,62,0.182,175.001,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
The Chainsmokers,#SELFIE - Original Mix,183750,False,2014,1,0.66,127.955,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
The Chainsmokers,#SELFIE - Original Mix,183750,False,2014,1,0.66,127.955,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Lorde,Team,193058,False,2013,76,0.416,99.961,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Lorde,Team,193058,False,2013,76,0.416,99.961,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Rixton,Me And My Broken Heart,193733,False,2014,77,0.551,174.084,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Klingande,Jubel - Radio Edit,201626,False,2013,50,0.0951,124.938,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Klingande,Jubel - Radio Edit,201626,False,2013,50,0.0951,124.938,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Mr. Probz,Waves - Robin Schulz Radio Edit,208133,False,2014,2,0.45,119.993,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Mr. Probz,Waves - Robin Schulz Radio Edit,208133,False,2014,2,0.45,119.993,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Paloma Faith,Only Love Can Hurt Like This,232893,False,2014,80,0.304,90.99,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Paloma Faith,Only Love Can Hurt Like This,232893,False,2014,80,0.304,90.99,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
Paloma Faith,Only Love Can Hurt Like This,232893,False,2014,80,0.304,90.99,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Kiesza,Hideaway,251986,False,2014,64,0.203,122.993,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Kiesza,Hideaway,251986,False,2014,64,0.203,122.993,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Ariana Grande,Break Free,214840,False,2014,1,0.284,129.956,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Kid Ink,Show Me (feat. Chris Brown),217800,True,2014,68,0.663,98.098,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Kid Ink,Show Me (feat. Chris Brown),217800,True,2014,68,0.663,98.098,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tove Lo,Talking Body,238426,True,2014,66,0.114,119.999,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tove Lo,Talking Body,238426,True,2014,66,0.114,119.999,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Chris Brown,Loyal (feat. Lil Wayne & Tyga),264946,True,2014,72,0.616,99.059,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Chris Brown,Loyal (feat. Lil Wayne & Tyga),264946,True,2014,72,0.616,99.059,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Chris Brown,Loyal (feat. Lil Wayne & Tyga),264946,True,2014,72,0.616,99.059,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
OneRepublic,Love Runs Out,224226,False,2014,59,0.738,120.022,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Olly Murs,Up (feat. Demi Lovato),224293,False,2014,1,0.638,114.948,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Olly Murs,Up (feat. Demi Lovato),224293,False,2014,1,0.638,114.948,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Peking Duk,High (feat. Nicole Millar),228000,False,2014,48,0.383,100.094,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Milky Chance,Stolen Dance,313684,False,2014,73,0.728,114.016,set(),False,False,False,False,False,False,False,False,False,False,False,False,False,True,4
Ed Sheeran,Don't,219840,False,2014,72,0.849,95.049,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ariana Grande,Love Me Harder,236133,False,2014,74,0.24,98.992,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Enrique Iglesias,Bailando - Spanish Version,243386,False,2014,66,0.96,90.949,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Enrique Iglesias,Bailando - Spanish Version,243386,False,2014,66,0.96,90.949,latin,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7
Avicii,Hey Brother,255093,False,2013,2,0.458,125.014,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Avicii,Hey Brother,255093,False,2013,2,0.458,125.014,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Jessie J,Bang Bang,199386,False,2014,77,0.751,150.028,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Jessie J,Bang Bang,199386,False,2014,77,0.751,150.028,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Duke Dumont,I Got U,285596,False,2014,67,0.463,120.837,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Duke Dumont,I Got U,285596,False,2014,67,0.463,120.837,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Gorgon City,Ready For Your Love,198880,False,2014,61,0.471,121.939,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Gorgon City,Ready For Your Love,198880,False,2014,61,0.471,121.939,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Taylor Swift,Style,231000,False,2014,61,0.487,94.933,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
MKTO,Classic,175426,False,2012,82,0.756,102.071,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
MKTO,Classic,175426,False,2012,82,0.756,102.071,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ariana Grande,Problem,193920,False,2014,73,0.625,103.008,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Charli XCX,Boom Clap,169866,False,2014,49,0.576,91.999,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Charli XCX,Boom Clap,169866,False,2014,49,0.576,91.999,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
One Direction,Steal My Girl,228133,False,2014,79,0.545,77.217,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tiësto,Red Lights,263890,False,2013,1,0.545,124.989,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tiësto,Red Lights,263890,False,2013,1,0.545,124.989,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Selena Gomez,The Heart Wants What It Wants,227360,False,2014,58,0.621,83.066,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Rita Ora,I Will Never Let You Down,203466,False,2014,65,0.794,128.011,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Rita Ora,I Will Never Let You Down,203466,False,2014,65,0.794,128.011,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Rita Ora,I Will Never Let You Down,203466,False,2014,65,0.794,128.011,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
5 Seconds of Summer,She Looks So Perfect,202496,False,2014,74,0.441,160.025,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
The Script,Superheroes,245466,False,2014,74,0.64,166.996,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
The Script,Superheroes,245466,False,2014,74,0.64,166.996,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Taylor Swift,Shake It Off,219200,False,2014,79,0.942,160.078,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
One Direction,Night Changes,226600,False,2014,83,0.37,120.001,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Ed Sheeran,Sing,235382,False,2014,69,0.939,119.988,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Alesso,Heroes (we could be),209866,False,2014,52,0.352,125.876,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Alesso,Heroes (we could be),209866,False,2014,52,0.352,125.876,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Tiësto,Wasted,188371,False,2014,1,0.375,112.028,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Tiësto,Wasted,188371,False,2014,1,0.375,112.028,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
G.R.L.,Ugly Heart,198306,False,2014,64,0.446,124.96,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Coldplay,A Sky Full of Stars,267866,False,2014,80,0.162,124.97,rock,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12
Coldplay,A Sky Full of Stars,267866,False,2014,80,0.162,124.97,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Clean Bandit,Rather Be (feat. Jess Glynne),227833,False,2014,72,0.549,120.97,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Clean Bandit,Rather Be (feat. Jess Glynne),227833,False,2014,72,0.549,120.97,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,217346,False,2014,63,0.461,127.961,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,217346,False,2014,63,0.461,127.961,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,217346,False,2014,63,0.461,127.961,Dance/Electronic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
Sia,Elastic Heart,257200,False,2014,70,0.499,130.075,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
One Direction,Story of My Life,245493,False,2013,81,0.286,121.07,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Alex & Sierra,Little Do You Know,185200,False,2014,75,0.37,145.879,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),226580,True,2014,55,0.701,97.448,hip hop,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),226580,True,2014,55,0.701,97.448,pop,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),226580,True,2014,55,0.701,97.448,R&B,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6
